goodForGroups,city,state,stars,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Pittsburgh,PA,3,full_bar,average,dressy,3,FALSE,FALSE,TRUE
1,Henderson,NV,4.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,4.5,beer_and_wine,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,2.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Chandler,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,North Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Phoenix,AZ,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Mesa,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Sun Prairie,WI,3.5,full_bar,loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Montreal,QC,4.5,full_bar,average,casual,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,quiet,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,FALSE,FALSE,TRUE
1,Edinburgh,EDH,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,4.5,full_bar,average,casual,3,FALSE,TRUE,FALSE
0,Pittsburgh,PA,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Surprise,AZ,3,none,average,casual,1,FALSE,FALSE,FALSE
1,Glendale,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,4,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Gilbert,AZ,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3,none,average,casual,1,FALSE,FALSE,TRUE
1,Avondale,AZ,2,none,average,casual,1,FALSE,FALSE,FALSE
1,Surprise,AZ,3.5,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,2.5,none,very_loud,casual,1,FALSE,FALSE,FALSE
1,Glendale,AZ,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Laval,QC,3.5,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,3.5,none,average,casual,2,FALSE,TRUE,FALSE
1,Carefree,AZ,4,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,4.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Henderson,NV,3,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,2.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Kitchener,ON,5,full_bar,average,casual,3,FALSE,FALSE,TRUE
1,Gilbert,AZ,3.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Edinburgh,EDH,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,4,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,beer_and_wine,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,4.5,none,loud,casual,2,FALSE,FALSE,FALSE
0,Madison,WI,3,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,4,none,average,casual,2,TRUE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3.5,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Henderson,NV,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Verona,WI,3.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,4.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,full_bar,average,dressy,4,FALSE,TRUE,FALSE
0,Charlotte,NC,4.5,beer_and_wine,quiet,casual,1,TRUE,TRUE,TRUE
1,Florence,AZ,3,none,average,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,3.5,none,average,casual,1,FALSE,FALSE,TRUE
0,Montral,QC,4,none,quiet,casual,2,FALSE,TRUE,TRUE
0,Las Vegas,NV,2.5,none,loud,casual,1,FALSE,TRUE,FALSE
1,Henderson,NV,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Montral,QC,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Gilbert,AZ,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Chandler,AZ,4.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,4,none,quiet,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,2,none,loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3.5,none,average,casual,2,FALSE,TRUE,FALSE
1,Urbana,IL,3.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Queen Creek,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Charlotte,NC,4,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,3,none,average,casual,1,TRUE,FALSE,FALSE
1,Phoenix,AZ,3,none,quiet,casual,1,TRUE,TRUE,FALSE
0,Montreal-Nord,QC,5,none,average,casual,1,FALSE,TRUE,FALSE
1,Montral,QC,4.5,full_bar,loud,casual,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,TRUE,TRUE,TRUE
1,Tempe,AZ,4,full_bar,quiet,casual,2,FALSE,FALSE,TRUE
1,Tempe,AZ,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Fort Mill,SC,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4.5,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,3,none,average,casual,1,FALSE,FALSE,TRUE
1,Charlotte,NC,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Matthews,NC,4.5,beer_and_wine,average,casual,2,FALSE,FALSE,TRUE
1,Matthews,NC,3.5,full_bar,loud,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Scottsdale,AZ,4.5,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,3,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,2.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Las Vegas,NV,2.5,none,very_loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,2,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,3.5,beer_and_wine,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Henderson,NV,3.5,none,average,casual,2,FALSE,FALSE,TRUE
0,Pittsburgh,PA,3,none,loud,casual,1,FALSE,TRUE,TRUE
1,Mesa,AZ,3.5,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Montral,QC,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Mesa,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,MLN,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,FALSE,TRUE
0,Goodyear,AZ,4.5,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,3.5,full_bar,loud,casual,2,FALSE,FALSE,FALSE
1,Waterloo,ON,3.5,full_bar,average,dressy,3,FALSE,TRUE,TRUE
1,Tempe,AZ,4.5,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,none,quiet,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montreal,QC,3.5,beer_and_wine,average,casual,2,TRUE,TRUE,FALSE
1,Las Vegas,NV,2.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Phoenix,AZ,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,4,beer_and_wine,quiet,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4.5,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,3,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Las Vegas,NV,2,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,4.5,none,very_loud,casual,1,FALSE,FALSE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,4,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Pittsburgh,PA,2.5,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
0,Pittsburgh,PA,3,none,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,none,average,casual,2,TRUE,TRUE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,full_bar,average,casual,3,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Tempe,AZ,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Glendale,AZ,1.5,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
0,Tempe,AZ,4,none,average,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,3.5,full_bar,quiet,casual,2,FALSE,FALSE,TRUE
1,Chandler,AZ,3.5,full_bar,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Pittsburgh,PA,2.5,full_bar,very_loud,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,4.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Mesa,AZ,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Mesa,AZ,4,beer_and_wine,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4.5,none,average,casual,2,TRUE,FALSE,TRUE
0,Pittsburgh,PA,3,none,quiet,casual,1,FALSE,FALSE,FALSE
0,Casa Grande,AZ,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Gilbert,AZ,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Madison,WI,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,2.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,4.5,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,3.5,none,average,casual,1,FALSE,FALSE,TRUE
0,Henderson,NV,4,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Montral,QC,4,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4.5,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Madison,WI,4,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
0,Phoenix,AZ,3,none,loud,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Tempe,AZ,2.5,none,very_loud,casual,1,TRUE,TRUE,TRUE
1,Edinburgh,EDH,3.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,4,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Tempe,AZ,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,casual,3,FALSE,FALSE,FALSE
1,Scottsdale,AZ,4,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Peoria,AZ,3.5,none,average,casual,1,FALSE,TRUE,TRUE
0,Pittsburgh,PA,3,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3,full_bar,very_loud,casual,3,FALSE,TRUE,TRUE
1,Phoenix,AZ,4.5,none,average,casual,1,FALSE,TRUE,TRUE
0,Madison,WI,4.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,3,none,average,casual,1,FALSE,FALSE,TRUE
0,Phoenix,AZ,4.5,none,quiet,casual,1,FALSE,FALSE,TRUE
1,Phoenix,AZ,3,none,average,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,3.5,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,4.5,none,quiet,casual,1,TRUE,FALSE,TRUE
1,Montral,QC,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,quiet,casual,1,TRUE,FALSE,TRUE
1,Montral,QC,4,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,4,none,average,casual,1,FALSE,FALSE,TRUE
0,Gilbert,AZ,3.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,2,none,average,casual,2,TRUE,FALSE,FALSE
1,Tempe,AZ,4,none,quiet,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Montral,QC,3.5,none,average,casual,2,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,beer_and_wine,loud,casual,2,FALSE,TRUE,FALSE
1,Surprise,AZ,4,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,4,full_bar,average,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,2.5,full_bar,average,casual,2,TRUE,TRUE,FALSE
1,Montreal,QC,4.5,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Chandler,AZ,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Verdun,QC,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Tempe,AZ,3,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Surprise,AZ,3,none,loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,full_bar,average,casual,1,FALSE,FALSE,FALSE
0,Phoenix,AZ,2,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4.5,none,average,casual,1,FALSE,FALSE,TRUE
0,Madison,WI,4,none,average,casual,1,FALSE,FALSE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Karlsruhe,BW,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Mesa,AZ,3.5,none,average,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Peoria,AZ,4,none,average,casual,1,FALSE,TRUE,FALSE
1,Cave Creek,AZ,3.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,2.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Waunakee,WI,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,3,none,average,casual,1,FALSE,FALSE,FALSE
1,Montral,QC,4,none,loud,casual,2,FALSE,FALSE,TRUE
1,Madison,WI,4.5,full_bar,average,dressy,4,FALSE,FALSE,FALSE
1,Tempe,AZ,2,none,average,casual,1,FALSE,TRUE,FALSE
1,Montral,QC,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3,none,average,casual,2,TRUE,FALSE,TRUE
0,Urbana,IL,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3.5,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Mesa,AZ,1.5,none,loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,3,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Mesa,AZ,3,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Henderson,NV,4,none,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,4,beer_and_wine,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,3,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,1.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Scottsdale,AZ,3,none,quiet,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,beer_and_wine,quiet,casual,2,FALSE,FALSE,FALSE
0,Phoenix,AZ,1.5,none,quiet,casual,1,TRUE,TRUE,TRUE
1,Urbana,IL,3.5,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Madison,WI,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Belmont,NC,3,full_bar,average,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Glendale,AZ,4,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,4,none,loud,casual,1,FALSE,FALSE,TRUE
1,Chandler,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Montral,QC,3.5,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Laval,QC,3.5,full_bar,very_loud,casual,3,FALSE,TRUE,FALSE
0,Tempe,AZ,5,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Glendale,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
0,Verdun,QC,4,none,quiet,casual,1,TRUE,FALSE,FALSE
0,Montral,QC,4.5,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,3,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,4,none,quiet,casual,1,FALSE,FALSE,FALSE
1,North Las Vegas,NV,3,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Dollard-des-Ormeaux,QC,2.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,3,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Apache Junction,AZ,4.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,4,none,quiet,casual,1,TRUE,FALSE,FALSE
1,Mesa,AZ,2,none,quiet,formal,1,FALSE,FALSE,FALSE
1,Chandler,AZ,2,none,loud,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,2.5,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,3,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Fitchburg,WI,3,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,2.5,none,average,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,2.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Henderson,NV,2.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,3.5,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Montral,QC,4,full_bar,average,dressy,4,FALSE,FALSE,TRUE
1,Las Vegas,NV,4.5,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,4.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Buckeye,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,3,none,loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3.5,full_bar,average,casual,3,FALSE,FALSE,FALSE
1,Fitchburg,WI,2,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Tempe,AZ,3,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,3.5,none,average,casual,1,TRUE,TRUE,TRUE
1,Montral,QC,4.5,none,average,casual,2,TRUE,FALSE,FALSE
1,Sun City,AZ,2,none,average,casual,1,FALSE,FALSE,FALSE
1,Mesa,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Goodyear,AZ,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3,none,average,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,4,none,quiet,casual,2,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,4,full_bar,quiet,dressy,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,4.5,none,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,dressy,3,FALSE,TRUE,FALSE
0,Phoenix,AZ,3.5,none,loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,3,none,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,4.5,none,average,casual,1,FALSE,TRUE,TRUE
0,Pittsburgh,PA,4,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Goodyear,AZ,3.5,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Tempe,AZ,4.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Sun Prairie,WI,2.5,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Maricopa,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Glendale,AZ,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Mesa,AZ,3.5,none,average,casual,1,TRUE,FALSE,TRUE
0,Las Vegas,NV,3,none,loud,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,4.5,none,average,casual,2,FALSE,TRUE,TRUE
0,Pittsburgh,PA,4.5,none,average,casual,2,FALSE,FALSE,TRUE
1,Mesa,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,3.5,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Edinburgh,MLN,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Chandler,AZ,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,none,average,casual,2,TRUE,FALSE,TRUE
